day,hour,A_t,D_t
167,1,1,0.0
167,2,1,0.0
167,3,1,0.0
167,4,1,0.0
167,5,1,0.0
167,6,1,0.0
167,7,1,0.0
167,8,0,0.63607
167,9,0,0.6890000000000001
167,10,0,0.705335
167,11,1,0.0
167,12,1,0.0
167,13,1,0.0
167,14,1,0.0
167,15,1,0.0
167,16,0,0.42337
167,17,1,0.0
167,18,1,0.0
167,19,1,0.0
167,20,1,0.0
167,21,1,0.0
167,22,1,0.0
167,23,1,0.0
167,24,1,0.0
168,1,1,0.0
168,2,1,0.0
168,3,1,0.0
168,4,1,0.0
168,5,1,0.0
168,6,1,0.0
168,7,1,0.0
168,8,1,0.0
168,9,1,0.0
168,10,1,0.0
168,11,1,0.0
168,12,1,0.0
168,13,1,0.0
168,14,1,0.0
168,15,1,0.0
168,16,1,0.0
168,17,1,0.0
168,18,0,0.4879
168,19,0,0.45600999999999997
168,20,1,0.0
168,21,1,0.0
168,22,1,0.0
168,23,1,0.0
168,24,1,0.0
169,1,1,0.0
169,2,1,0.0
169,3,1,0.0
169,4,1,0.0
169,5,1,0.0
169,6,1,0.0
169,7,1,0.0
169,8,1,0.0
169,9,1,0.0
169,10,1,0.0
169,11,1,0.0
169,12,0,0.39378
169,13,1,0.0
169,14,1,0.0
169,15,1,0.0
169,16,0,0.42605000000000004
169,17,0,0.668245
169,18,1,0.0
169,19,0,0.540565
169,20,0,0.633715
169,21,1,0.0
169,22,1,0.0
169,23,1,0.0
169,24,1,0.0
170,1,1,0.0
170,2,1,0.0
170,3,1,0.0
170,4,1,0.0
170,5,1,0.0
170,6,1,0.0
170,7,1,0.0
170,8,1,0.0
170,9,1,0.0
170,10,1,0.0
170,11,0,0.43816499999999997
170,12,0,0.42983
170,13,1,0.0
170,14,1,0.0
170,15,0,0.405405
170,16,0,0.44948
170,17,0,0.4489250000000001
170,18,1,0.0
170,19,1,0.0
170,20,1,0.0
170,21,1,0.0
170,22,1,0.0
170,23,1,0.0
170,24,1,0.0
171,1,1,0.0
171,2,1,0.0
171,3,1,0.0
171,4,1,0.0
171,5,1,0.0
171,6,1,0.0
171,7,1,0.0
171,8,0,0.46697000000000005
171,9,0,0.4057
171,10,1,0.0
171,11,1,0.0
171,12,1,0.0
171,13,1,0.0
171,14,1,0.0
171,15,1,0.0
171,16,0,0.638785
171,17,0,0.40232
171,18,0,0.385235
171,19,0,0.422695
171,20,0,0.470595
171,21,1,0.0
171,22,1,0.0
171,23,1,0.0
171,24,1,0.0
172,1,1,0.0
172,2,1,0.0
172,3,1,0.0
172,4,1,0.0
172,5,1,0.0
172,6,1,0.0
172,7,1,0.0
172,8,1,0.0
172,9,1,0.0
172,10,1,0.0
172,11,1,0.0
172,12,0,0.46658
172,13,0,0.63785
172,14,0,0.5777500000000001
172,15,1,0.0
172,16,1,0.0
172,17,1,0.0
172,18,0,0.40525500000000003
172,19,0,0.39240499999999995
172,20,0,0.567195
172,21,0,0.46052
172,22,0,0.393085
172,23,1,0.0
172,24,1,0.0
173,1,1,0.0
173,2,1,0.0
173,3,1,0.0
173,4,1,0.0
173,5,1,0.0
173,6,1,0.0
173,7,1,0.0
173,8,1,0.0
173,9,1,0.0
173,10,0,0.929145
173,11,0,0.82191
173,12,0,0.58119
173,13,1,0.0
173,14,1,0.0
173,15,0,0.6238199999999999
173,16,0,0.656375
173,17,0,0.63517
173,18,1,0.0
173,19,1,0.0
173,20,1,0.0
173,21,1,0.0
173,22,1,0.0
173,23,1,0.0
173,24,1,0.0
174,1,1,0.0
174,2,1,0.0
174,3,1,0.0
174,4,1,0.0
174,5,1,0.0
174,6,1,0.0
174,7,1,0.0
174,8,1,0.0
174,9,1,0.0
174,10,1,0.0
174,11,1,0.0
174,12,1,0.0
174,13,1,0.0
174,14,1,0.0
174,15,0,0.46118000000000003
174,16,0,0.454685
174,17,1,0.0
174,18,1,0.0
174,19,1,0.0
174,20,1,0.0
174,21,1,0.0
174,22,1,0.0
174,23,1,0.0
174,24,1,0.0
175,1,1,0.0
175,2,1,0.0
175,3,1,0.0
175,4,1,0.0
175,5,1,0.0
175,6,1,0.0
175,7,1,0.0
175,8,1,0.0
175,9,1,0.0
175,10,0,0.42359
175,11,1,0.0
175,12,1,0.0
175,13,1,0.0
175,14,1,0.0
175,15,1,0.0
175,16,0,0.443155
175,17,0,0.6184700000000001
175,18,0,0.403775
175,19,1,0.0
175,20,1,0.0
175,21,1,0.0
175,22,1,0.0
175,23,1,0.0
175,24,1,0.0
176,1,1,0.0
176,2,1,0.0
176,3,1,0.0
176,4,1,0.0
176,5,1,0.0
176,6,1,0.0
176,7,1,0.0
176,8,1,0.0
176,9,1,0.0
176,10,1,0.0
176,11,0,0.427525
176,12,1,0.0
176,13,1,0.0
176,14,1,0.0
176,15,1,0.0
176,16,1,0.0
176,17,1,0.0
176,18,1,0.0
176,19,1,0.0
176,20,0,0.85015
176,21,0,0.5673900000000001
176,22,1,0.0
176,23,1,0.0
176,24,1,0.0
177,1,1,0.0
177,2,1,0.0
177,3,1,0.0
177,4,1,0.0
177,5,1,0.0
177,6,1,0.0
177,7,1,0.0
177,8,1,0.0
177,9,0,0.5575
177,10,0,0.785615
177,11,0,0.696425
177,12,1,0.0
177,13,1,0.0
177,14,1,0.0
177,15,1,0.0
177,16,0,0.483985
177,17,0,0.76646
177,18,0,0.604725
177,19,0,0.69394
177,20,1,0.0
177,21,1,0.0
177,22,1,0.0
177,23,1,0.0
177,24,1,0.0
178,1,1,0.0
178,2,1,0.0
178,3,1,0.0
178,4,1,0.0
178,5,1,0.0
178,6,1,0.0
178,7,1,0.0
178,8,1,0.0
178,9,0,0.40871999999999997
178,10,0,0.382855
178,11,1,0.0
178,12,1,0.0
178,13,1,0.0
178,14,1,0.0
178,15,1,0.0
178,16,1,0.0
178,17,1,0.0
178,18,1,0.0
178,19,1,0.0
178,20,1,0.0
178,21,1,0.0
178,22,1,0.0
178,23,1,0.0
178,24,1,0.0
179,1,1,0.0
179,2,1,0.0
179,3,1,0.0
179,4,1,0.0
179,5,1,0.0
179,6,1,0.0
179,7,1,0.0
179,8,1,0.0
179,9,1,0.0
179,10,1,0.0
179,11,1,0.0
179,12,0,0.6561750000000001
179,13,0,0.7238450000000001
179,14,0,0.909725
179,15,0,0.542775
179,16,1,0.0
179,17,0,0.512365
179,18,1,0.0
179,19,1,0.0
179,20,1,0.0
179,21,1,0.0
179,22,1,0.0
179,23,1,0.0
179,24,1,0.0
180,1,1,0.0
180,2,1,0.0
180,3,1,0.0
180,4,1,0.0
180,5,1,0.0
180,6,1,0.0
180,7,1,0.0
180,8,1,0.0
180,9,1,0.0
180,10,1,0.0
180,11,1,0.0
180,12,1,0.0
180,13,1,0.0
180,14,1,0.0
180,15,1,0.0
180,16,1,0.0
180,17,1,0.0
180,18,1,0.0
180,19,1,0.0
180,20,1,0.0
180,21,1,0.0
180,22,1,0.0
180,23,1,0.0
180,24,1,0.0
181,1,1,0.0
181,2,1,0.0
181,3,1,0.0
181,4,1,0.0
181,5,1,0.0
181,6,1,0.0
181,7,1,0.0
181,8,1,0.0
181,9,1,0.0
181,10,1,0.0
181,11,1,0.0
181,12,0,0.39996000000000004
181,13,0,0.457885
181,14,1,0.0
181,15,0,0.47185000000000005
181,16,0,0.388645
181,17,0,0.431355
181,18,1,0.0
181,19,1,0.0
181,20,1,0.0
181,21,1,0.0
181,22,1,0.0
181,23,1,0.0
181,24,1,0.0
182,1,1,0.0
182,2,1,0.0
182,3,1,0.0
182,4,1,0.0
182,5,1,0.0
182,6,1,0.0
182,7,1,0.0
182,8,1,0.0
182,9,1,0.0
182,10,0,0.38259
182,11,1,0.0
182,12,1,0.0
182,13,0,0.44275
182,14,0,0.71804
182,15,1,0.0
182,16,0,0.516185
182,17,0,0.638505
182,18,0,0.74126
182,19,0,0.559275
182,20,1,0.0
182,21,1,0.0
182,22,1,0.0
182,23,1,0.0
182,24,1,0.0
183,1,1,0.0
183,2,1,0.0
183,3,1,0.0
183,4,1,0.0
183,5,1,0.0
183,6,1,0.0
183,7,1,0.0
183,8,1,0.0
183,9,0,0.507675
183,10,0,0.72762
183,11,0,0.7408500000000001
183,12,0,0.50235
183,13,1,0.0
183,14,0,0.45018
183,15,0,0.54311
183,16,0,0.582545
183,17,0,0.66388
183,18,0,0.6601049999999999
183,19,0,0.56468
183,20,0,0.66445
183,21,1,0.0
183,22,1,0.0
183,23,0,0.7014150000000001
183,24,0,0.418
184,1,1,0.0
184,2,1,0.0
184,3,1,0.0
184,4,1,0.0
184,5,1,0.0
184,6,1,0.0
184,7,1,0.0
184,8,0,0.38868
184,9,1,0.0
184,10,1,0.0
184,11,1,0.0
184,12,1,0.0
184,13,1,0.0
184,14,1,0.0
184,15,0,0.40031999999999995
184,16,1,0.0
184,17,1,0.0
184,18,0,0.57619
184,19,0,0.548705
184,20,0,0.53709
184,21,1,0.0
184,22,1,0.0
184,23,1,0.0
184,24,1,0.0
185,1,1,0.0
185,2,1,0.0
185,3,1,0.0
185,4,1,0.0
185,5,1,0.0
185,6,1,0.0
185,7,1,0.0
185,8,0,0.38984
185,9,1,0.0
185,10,1,0.0
185,11,1,0.0
185,12,1,0.0
185,13,0,0.39878
185,14,1,0.0
185,15,0,0.5111199999999999
185,16,0,0.532075
185,17,1,0.0
185,18,1,0.0
185,19,0,0.382395
185,20,1,0.0
185,21,1,0.0
185,22,1,0.0
185,23,1,0.0
185,24,1,0.0
186,1,1,0.0
186,2,1,0.0
186,3,1,0.0
186,4,1,0.0
186,5,1,0.0
186,6,1,0.0
186,7,1,0.0
186,8,1,0.0
186,9,1,0.0
186,10,1,0.0
186,11,0,0.665025
186,12,0,0.70485
186,13,0,0.60577
186,14,0,0.57829
186,15,0,0.48719
186,16,0,0.42917500000000003
186,17,1,0.0
186,18,1,0.0
186,19,1,0.0
186,20,1,0.0
186,21,1,0.0
186,22,1,0.0
186,23,1,0.0
186,24,1,0.0
187,1,1,0.0
187,2,1,0.0
187,3,1,0.0
187,4,1,0.0
187,5,1,0.0
187,6,1,0.0
187,7,1,0.0
187,8,1,0.0
187,9,1,0.0
187,10,1,0.0
187,11,1,0.0
187,12,1,0.0
187,13,1,0.0
187,14,1,0.0
187,15,0,0.42914
187,16,0,0.400735
187,17,0,0.427025
187,18,1,0.0
187,19,1,0.0
187,20,0,0.55182
187,21,1,0.0
187,22,1,0.0
187,23,1,0.0
187,24,1,0.0
188,1,1,0.0
188,2,1,0.0
188,3,1,0.0
188,4,1,0.0
188,5,1,0.0
188,6,1,0.0
188,7,1,0.0
188,8,1,0.0
188,9,0,0.63018
188,10,0,0.591175
188,11,0,0.58396
188,12,1,0.0
188,13,1,0.0
188,14,1,0.0
188,15,1,0.0
188,16,0,0.45149500000000004
188,17,0,0.45249
188,18,0,0.5349499999999999
188,19,0,0.419765
188,20,1,0.0
188,21,1,0.0
188,22,1,0.0
188,23,1,0.0
188,24,1,0.0
189,1,1,0.0
189,2,1,0.0
189,3,1,0.0
189,4,1,0.0
189,5,1,0.0
189,6,1,0.0
189,7,1,0.0
189,8,1,0.0
189,9,1,0.0
189,10,1,0.0
189,11,0,0.9852599999999999
189,12,0,1.11954
189,13,0,0.93231
189,14,1,0.0
189,15,1,0.0
189,16,1,0.0
189,17,0,0.606525
189,18,0,0.533245
189,19,0,0.49906500000000004
189,20,1,0.0
189,21,1,0.0
189,22,1,0.0
189,23,1,0.0
189,24,1,0.0
190,1,1,0.0
190,2,1,0.0
190,3,1,0.0
190,4,1,0.0
190,5,1,0.0
190,6,1,0.0
190,7,1,0.0
190,8,1,0.0
190,9,1,0.0
190,10,1,0.0
190,11,1,0.0
190,12,0,0.566325
190,13,0,0.52674
190,14,0,0.4976900000000001
190,15,1,0.0
190,16,0,0.384365
190,17,0,0.49301
190,18,0,0.77545
190,19,0,0.82262
190,20,0,0.43402500000000005
190,21,1,0.0
190,22,1,0.0
190,23,0,0.45741
190,24,0,0.47468499999999997
191,1,1,0.0
191,2,1,0.0
191,3,1,0.0
191,4,1,0.0
191,5,1,0.0
191,6,1,0.0
191,7,1,0.0
191,8,1,0.0
191,9,1,0.0
191,10,1,0.0
191,11,1,0.0
191,12,1,0.0
191,13,1,0.0
191,14,1,0.0
191,15,1,0.0
191,16,1,0.0
191,17,0,0.426105
191,18,0,0.57838
191,19,0,0.6911749999999999
191,20,0,0.92423
191,21,0,0.6021549999999999
191,22,1,0.0
191,23,1,0.0
191,24,1,0.0
192,1,1,0.0
192,2,1,0.0
192,3,1,0.0
192,4,1,0.0
192,5,1,0.0
192,6,1,0.0
192,7,1,0.0
192,8,1,0.0
192,9,1,0.0
192,10,1,0.0
192,11,0,0.446245
192,12,1,0.0
192,13,1,0.0
192,14,1,0.0
192,15,1,0.0
192,16,0,0.654165
192,17,0,0.7885850000000001
192,18,0,0.5979399999999999
192,19,0,0.505075
192,20,1,0.0
192,21,1,0.0
192,22,1,0.0
192,23,1,0.0
192,24,1,0.0
193,1,1,0.0
193,2,1,0.0
193,3,1,0.0
193,4,1,0.0
193,5,1,0.0
193,6,1,0.0
193,7,1,0.0
193,8,1,0.0
193,9,1,0.0
193,10,1,0.0
193,11,1,0.0
193,12,1,0.0
193,13,1,0.0
193,14,1,0.0
193,15,0,0.49991
193,16,0,0.6578350000000001
193,17,0,0.39746499999999996
193,18,1,0.0
193,19,1,0.0
193,20,1,0.0
193,21,1,0.0
193,22,1,0.0
193,23,1,0.0
193,24,1,0.0
194,1,1,0.0
194,2,1,0.0
194,3,1,0.0
194,4,1,0.0
194,5,1,0.0
194,6,1,0.0
194,7,1,0.0
194,8,1,0.0
194,9,1,0.0
194,10,1,0.0
194,11,1,0.0
194,12,1,0.0
194,13,1,0.0
194,14,1,0.0
194,15,1,0.0
194,16,1,0.0
194,17,0,0.40285000000000004
194,18,0,0.57729
194,19,0,0.5762700000000001
194,20,0,0.432085
194,21,1,0.0
194,22,1,0.0
194,23,1,0.0
194,24,1,0.0
195,1,1,0.0
195,2,1,0.0
195,3,1,0.0
195,4,1,0.0
195,5,1,0.0
195,6,1,0.0
195,7,1,0.0
195,8,1,0.0
195,9,0,0.40537
195,10,1,0.0
195,11,1,0.0
195,12,1,0.0
195,13,0,0.5214300000000001
195,14,1,0.0
195,15,1,0.0
195,16,1,0.0
195,17,0,0.446625
195,18,0,0.604945
195,19,0,0.820215
195,20,0,0.852325
195,21,0,0.46841499999999997
195,22,1,0.0
195,23,1,0.0
195,24,1,0.0
196,1,1,0.0
196,2,1,0.0
196,3,1,0.0
196,4,1,0.0
196,5,1,0.0
196,6,1,0.0
196,7,1,0.0
196,8,1,0.0
196,9,0,0.459755
196,10,0,0.6954049999999999
196,11,0,0.587275
196,12,1,0.0
196,13,1,0.0
196,14,1,0.0
196,15,1,0.0
196,16,1,0.0
196,17,0,0.7948999999999999
196,18,0,0.89503
196,19,0,0.7926850000000001
196,20,1,0.0
196,21,1,0.0
196,22,1,0.0
196,23,1,0.0
196,24,1,0.0
197,1,1,0.0
197,2,1,0.0
197,3,1,0.0
197,4,1,0.0
197,5,1,0.0
197,6,1,0.0
197,7,1,0.0
197,8,1,0.0
197,9,1,0.0
197,10,1,0.0
197,11,1,0.0
197,12,1,0.0
197,13,1,0.0
197,14,1,0.0
197,15,1,0.0
197,16,1,0.0
197,17,1,0.0
197,18,0,0.394805
197,19,0,0.82659
197,20,0,0.573855
197,21,0,0.42631
197,22,1,0.0
197,23,1,0.0
197,24,1,0.0
198,1,1,0.0
198,2,1,0.0
198,3,1,0.0
198,4,1,0.0
198,5,1,0.0
198,6,1,0.0
198,7,1,0.0
198,8,1,0.0
198,9,1,0.0
198,10,1,0.0
198,11,0,0.47340499999999996
198,12,0,0.466805
198,13,1,0.0
198,14,1,0.0
198,15,1,0.0
198,16,0,0.56579
198,17,0,0.6916249999999999
198,18,0,0.831395
198,19,0,0.64732
198,20,0,0.5417500000000001
198,21,0,0.43593499999999996
198,22,1,0.0
198,23,1,0.0
198,24,1,0.0
199,1,1,0.0
199,2,1,0.0
199,3,1,0.0
199,4,1,0.0
199,5,1,0.0
199,6,1,0.0
199,7,1,0.0
199,8,1,0.0
199,9,0,0.45303
199,10,0,0.49111999999999995
199,11,0,0.41656999999999994
199,12,1,0.0
199,13,0,0.45167
199,14,0,0.45503499999999997
199,15,0,0.53732
199,16,1,0.0
199,17,0,0.45988500000000004
199,18,0,0.47986000000000006
199,19,0,0.387965
199,20,1,0.0
199,21,1,0.0
199,22,1,0.0
199,23,1,0.0
199,24,1,0.0
200,1,1,0.0
200,2,1,0.0
200,3,1,0.0
200,4,1,0.0
200,5,1,0.0
200,6,1,0.0
200,7,1,0.0
200,8,1,0.0
200,9,1,0.0
200,10,0,0.417335
200,11,0,0.6181599999999999
200,12,0,0.46671999999999997
200,13,1,0.0
200,14,0,0.403355
200,15,0,0.4605
200,16,0,0.66083
200,17,1,0.0
200,18,1,0.0
200,19,1,0.0
200,20,1,0.0
200,21,1,0.0
200,22,1,0.0
200,23,1,0.0
200,24,1,0.0
201,1,1,0.0
201,2,1,0.0
201,3,1,0.0
201,4,1,0.0
201,5,1,0.0
201,6,1,0.0
201,7,1,0.0
201,8,1,0.0
201,9,1,0.0
201,10,1,0.0
201,11,1,0.0
201,12,1,0.0
201,13,1,0.0
201,14,1,0.0
201,15,1,0.0
201,16,0,0.56001
201,17,0,0.467475
201,18,1,0.0
201,19,1,0.0
201,20,0,0.43295
201,21,1,0.0
201,22,1,0.0
201,23,1,0.0
201,24,1,0.0
202,1,1,0.0
202,2,1,0.0
202,3,1,0.0
202,4,1,0.0
202,5,1,0.0
202,6,1,0.0
202,7,1,0.0
202,8,1,0.0
202,9,0,0.3824
202,10,0,0.60297
202,11,0,0.5151749999999999
202,12,0,0.553815
202,13,0,0.41257000000000005
202,14,1,0.0
202,15,1,0.0
202,16,1,0.0
202,17,0,0.508165
202,18,0,0.506025
202,19,0,0.39366999999999996
202,20,1,0.0
202,21,1,0.0
202,22,1,0.0
202,23,1,0.0
202,24,1,0.0
203,1,1,0.0
203,2,1,0.0
203,3,1,0.0
203,4,1,0.0
203,5,1,0.0
203,6,1,0.0
203,7,1,0.0
203,8,1,0.0
203,9,1,0.0
203,10,1,0.0
203,11,1,0.0
203,12,1,0.0
203,13,1,0.0
203,14,1,0.0
203,15,1,0.0
203,16,0,0.58263
203,17,0,0.5329
203,18,0,0.6752400000000001
203,19,0,0.45761
203,20,1,0.0
203,21,1,0.0
203,22,1,0.0
203,23,0,0.427465
203,24,1,0.0
204,1,1,0.0
204,2,1,0.0
204,3,1,0.0
204,4,1,0.0
204,5,1,0.0
204,6,1,0.0
204,7,1,0.0
204,8,1,0.0
204,9,1,0.0
204,10,1,0.0
204,11,1,0.0
204,12,0,0.38195999999999997
204,13,1,0.0
204,14,1,0.0
204,15,1,0.0
204,16,1,0.0
204,17,1,0.0
204,18,1,0.0
204,19,1,0.0
204,20,1,0.0
204,21,1,0.0
204,22,1,0.0
204,23,1,0.0
204,24,1,0.0
205,1,1,0.0
205,2,1,0.0
205,3,1,0.0
205,4,1,0.0
205,5,1,0.0
205,6,1,0.0
205,7,1,0.0
205,8,1,0.0
205,9,0,0.40814999999999996
205,10,0,0.53511
205,11,0,0.47529000000000005
205,12,1,0.0
205,13,1,0.0
205,14,1,0.0
205,15,1,0.0
205,16,1,0.0
205,17,0,0.517085
205,18,0,0.61717
205,19,0,0.84045
205,20,0,0.603495
205,21,1,0.0
205,22,1,0.0
205,23,1,0.0
205,24,1,0.0
206,1,1,0.0
206,2,1,0.0
206,3,1,0.0
206,4,1,0.0
206,5,1,0.0
206,6,1,0.0
206,7,1,0.0
206,8,1,0.0
206,9,1,0.0
206,10,1,0.0
206,11,1,0.0
206,12,1,0.0
206,13,1,0.0
206,14,1,0.0
206,15,1,0.0
206,16,0,0.45429499999999995
206,17,1,0.0
206,18,1,0.0
206,19,1,0.0
206,20,1,0.0
206,21,1,0.0
206,22,1,0.0
206,23,1,0.0
206,24,1,0.0
207,1,1,0.0
207,2,1,0.0
207,3,1,0.0
207,4,1,0.0
207,5,1,0.0
207,6,1,0.0
207,7,1,0.0
207,8,1,0.0
207,9,0,0.38268
207,10,1,0.0
207,11,1,0.0
207,12,0,0.534505
207,13,0,0.576935
207,14,0,0.42890999999999996
207,15,0,0.405915
207,16,0,0.46832
207,17,1,0.0
207,18,1,0.0
207,19,1,0.0
207,20,1,0.0
207,21,1,0.0
207,22,1,0.0
207,23,1,0.0
207,24,1,0.0
208,1,1,0.0
208,2,1,0.0
208,3,1,0.0
208,4,1,0.0
208,5,1,0.0
208,6,1,0.0
208,7,1,0.0
208,8,1,0.0
208,9,1,0.0
208,10,1,0.0
208,11,1,0.0
208,12,1,0.0
208,13,1,0.0
208,14,1,0.0
208,15,1,0.0
208,16,1,0.0
208,17,1,0.0
208,18,1,0.0
208,19,1,0.0
208,20,1,0.0
208,21,1,0.0
208,22,1,0.0
208,23,1,0.0
208,24,1,0.0
209,1,1,0.0
209,2,1,0.0
209,3,1,0.0
209,4,1,0.0
209,5,1,0.0
209,6,1,0.0
209,7,1,0.0
209,8,1,0.0
209,9,1,0.0
209,10,0,0.4328
209,11,0,0.60381
209,12,0,0.464015
209,13,0,0.41436
209,14,1,0.0
209,15,1,0.0
209,16,1,0.0
209,17,0,0.38523
209,18,1,0.0
209,19,0,0.44449
209,20,0,0.59663
209,21,0,0.39405500000000004
209,22,1,0.0
209,23,1,0.0
209,24,1,0.0
210,1,1,0.0
210,2,1,0.0
210,3,1,0.0
210,4,1,0.0
210,5,1,0.0
210,6,1,0.0
210,7,1,0.0
210,8,0,0.40073000000000003
210,9,1,0.0
210,10,1,0.0
210,11,0,0.397705
210,12,1,0.0
210,13,1,0.0
210,14,1,0.0
210,15,1,0.0
210,16,1,0.0
210,17,0,0.478745
210,18,0,0.674875
210,19,0,0.472205
210,20,1,0.0
210,21,1,0.0
210,22,1,0.0
210,23,0,0.476545
210,24,1,0.0
211,1,1,0.0
211,2,1,0.0
211,3,1,0.0
211,4,1,0.0
211,5,1,0.0
211,6,1,0.0
211,7,1,0.0
211,8,1,0.0
211,9,1,0.0
211,10,1,0.0
211,11,0,0.41591
211,12,1,0.0
211,13,1,0.0
211,14,1,0.0
211,15,1,0.0
211,16,1,0.0
211,17,1,0.0
211,18,1,0.0
211,19,0,0.399815
211,20,0,0.544365
211,21,1,0.0
211,22,1,0.0
211,23,1,0.0
211,24,1,0.0
212,1,1,0.0
212,2,1,0.0
212,3,1,0.0
212,4,1,0.0
212,5,1,0.0
212,6,1,0.0
212,7,1,0.0
212,8,1,0.0
212,9,1,0.0
212,10,1,0.0
212,11,1,0.0
212,12,1,0.0
212,13,0,0.51639
212,14,1,0.0
212,15,1,0.0
212,16,0,0.41019999999999995
212,17,0,0.593715
212,18,0,0.55428
212,19,1,0.0
212,20,1,0.0
212,21,1,0.0
212,22,1,0.0
212,23,1,0.0
212,24,1,0.0
213,1,1,0.0
213,2,1,0.0
213,3,1,0.0
213,4,1,0.0
213,5,1,0.0
213,6,1,0.0
213,7,1,0.0
213,8,1,0.0
213,9,0,0.38225000000000003
213,10,0,0.542
213,11,0,0.478745
213,12,1,0.0
213,13,0,0.59802
213,14,0,0.6418649999999999
213,15,0,0.40421999999999997
213,16,1,0.0
213,17,1,0.0
213,18,1,0.0
213,19,1,0.0
213,20,1,0.0
213,21,1,0.0
213,22,1,0.0
213,23,1,0.0
213,24,1,0.0
214,1,1,0.0
214,2,1,0.0
214,3,1,0.0
214,4,1,0.0
214,5,1,0.0
214,6,1,0.0
214,7,1,0.0
214,8,1,0.0
214,9,1,0.0
214,10,1,0.0
214,11,0,0.41845999999999994
214,12,1,0.0
214,13,1,0.0
214,14,1,0.0
214,15,1,0.0
214,16,1,0.0
214,17,1,0.0
214,18,1,0.0
214,19,1,0.0
214,20,1,0.0
214,21,1,0.0
214,22,1,0.0
214,23,1,0.0
214,24,1,0.0
215,1,1,0.0
215,2,1,0.0
215,3,1,0.0
215,4,1,0.0
215,5,1,0.0
215,6,1,0.0
215,7,1,0.0
215,8,1,0.0
215,9,1,0.0
215,10,1,0.0
215,11,1,0.0
215,12,1,0.0
215,13,1,0.0
215,14,1,0.0
215,15,1,0.0
215,16,1,0.0
215,17,1,0.0
215,18,1,0.0
215,19,1,0.0
215,20,1,0.0
215,21,1,0.0
215,22,1,0.0
215,23,1,0.0
215,24,1,0.0
216,1,1,0.0
216,2,1,0.0
216,3,1,0.0
216,4,1,0.0
216,5,1,0.0
216,6,1,0.0
216,7,1,0.0
216,8,1,0.0
216,9,1,0.0
216,10,1,0.0
216,11,1,0.0
216,12,1,0.0
216,13,1,0.0
216,14,1,0.0
216,15,0,0.807625
216,16,0,0.635615
216,17,0,0.469105
216,18,1,0.0
216,19,1,0.0
216,20,1,0.0
216,21,1,0.0
216,22,1,0.0
216,23,1,0.0
216,24,1,0.0
217,1,1,0.0
217,2,1,0.0
217,3,1,0.0
217,4,1,0.0
217,5,1,0.0
217,6,1,0.0
217,7,1,0.0
217,8,1,0.0
217,9,1,0.0
217,10,1,0.0
217,11,1,0.0
217,12,1,0.0
217,13,1,0.0
217,14,1,0.0
217,15,1,0.0
217,16,1,0.0
217,17,1,0.0
217,18,1,0.0
217,19,1,0.0
217,20,1,0.0
217,21,1,0.0
217,22,1,0.0
217,23,1,0.0
217,24,1,0.0
218,1,1,0.0
218,2,1,0.0
218,3,1,0.0
218,4,1,0.0
218,5,1,0.0
218,6,1,0.0
218,7,1,0.0
218,8,0,0.628895
218,9,0,0.4628
218,10,1,0.0
218,11,1,0.0
218,12,1,0.0
218,13,1,0.0
218,14,1,0.0
218,15,1,0.0
218,16,0,0.38421
218,17,0,0.44132
218,18,0,0.49855
218,19,0,0.411535
218,20,1,0.0
218,21,1,0.0
218,22,1,0.0
218,23,1,0.0
218,24,1,0.0
219,1,1,0.0
219,2,1,0.0
219,3,1,0.0
219,4,1,0.0
219,5,1,0.0
219,6,1,0.0
219,7,1,0.0
219,8,1,0.0
219,9,1,0.0
219,10,1,0.0
219,11,1,0.0
219,12,1,0.0
219,13,1,0.0
219,14,1,0.0
219,15,1,0.0
219,16,1,0.0
219,17,0,0.475085
219,18,1,0.0
219,19,1,0.0
219,20,1,0.0
219,21,1,0.0
219,22,1,0.0
219,23,1,0.0
219,24,1,0.0
220,1,1,0.0
220,2,1,0.0
220,3,1,0.0
220,4,1,0.0
220,5,1,0.0
220,6,1,0.0
220,7,1,0.0
220,8,1,0.0
220,9,1,0.0
220,10,1,0.0
220,11,0,0.42033000000000004
220,12,0,0.427715
220,13,1,0.0
220,14,1,0.0
220,15,1,0.0
220,16,1,0.0
220,17,0,0.597965
220,18,1,0.0
220,19,1,0.0
220,20,0,0.396325
220,21,1,0.0
220,22,1,0.0
220,23,1,0.0
220,24,1,0.0
221,1,1,0.0
221,2,1,0.0
221,3,1,0.0
221,4,1,0.0
221,5,1,0.0
221,6,1,0.0
221,7,1,0.0
221,8,1,0.0
221,9,1,0.0
221,10,1,0.0
221,11,1,0.0
221,12,1,0.0
221,13,1,0.0
221,14,1,0.0
221,15,1,0.0
221,16,1,0.0
221,17,1,0.0
221,18,1,0.0
221,19,1,0.0
221,20,1,0.0
221,21,1,0.0
221,22,1,0.0
221,23,1,0.0
221,24,1,0.0
222,1,1,0.0
222,2,1,0.0
222,3,1,0.0
222,4,1,0.0
222,5,1,0.0
222,6,1,0.0
222,7,1,0.0
222,8,1,0.0
222,9,1,0.0
222,10,0,0.44504
222,11,1,0.0
222,12,1,0.0
222,13,1,0.0
222,14,0,0.61402
222,15,0,0.39868000000000003
222,16,0,0.7048000000000001
222,17,0,0.878245
222,18,0,0.531455
222,19,0,0.398095
222,20,1,0.0
222,21,1,0.0
222,22,1,0.0
